Student_ID,OOP,DSA,DBMS,ASC,FP,SE,FLCD,OS,WEBDEV,PDP,Elective 1,Elective 2,Elective 3,Elective 1 Mark,Elective 2 Mark,Elective 3 Mark
SID20151948,44,89,63,81,76,73,70,94,60,97,SVV,CC,IOT,94,72,100
SID20151950,55,66,64,45,79,95,49,68,66,64,AR_VR,CS,ML,81,55,71
SID20151983,46,49,98,96,51,91,66,89,44,60,AR_VR,CS,ML,42,26,55
SID20151986,41,28,84,95,42,56,95,59,90,41,AR_VR,CC,IOT,51,37,16
SID20152050,59,76,85,94,94,78,55,55,72,67,AR_VR,CS,IOT,69,12,43
SID20152052,65,76,96,96,100,99,95,75,92,92,NLP,CC,IOT,60,37,80
SID20152108,80,100,57,70,92,51,79,79,53,97,SVV,CC,ML,92,89,70
SID20152115,54,56,40,56,72,56,50,53,78,65,SVV,CS,IOT,79,70,76
SID20152120,53,77,53,84,73,79,58,53,67,52,AR_VR,CC,IOT,43,58,18
SID20152127,61,78,90,45,80,57,45,50,85,45,AR_VR,CS,IOT,40,87,82
SID20152150,98,40,91,83,66,42,54,60,63,67,NLP,CC,IOT,95,90,31
SID20152169,67,65,90,47,94,94,40,77,61,70,NLP,CS,IOT,49,23,51
SID20152176,49,53,80,23,56,69,66,90,49,90,SVV,CC,ML,44,93,25
SID20152203,77,43,93,60,41,69,87,78,69,66,SVV,CS,IOT,53,30,35
SID20152236,99,83,86,48,52,98,50,47,22,46,SVV,CS,ML,29,24,100
SID20152241,59,73,42,96,48,89,76,84,40,40,NLP,CC,ML,81,31,96
SID20152248,84,45,57,87,79,86,76,88,95,88,AR_VR,CS,IOT,55,51,13
SID20152256,61,61,89,82,100,46,67,77,81,53,AR_VR,CC,ML,93,49,50
SID20152305,93,66,80,49,61,67,52,59,93,48,NLP,CC,IOT,43,49,81
SID20152339,59,64,85,85,93,94,74,82,67,58,SVV,CC,IOT,25,13,15
SID20152347,83,98,70,48,98,88,69,79,50,44,AR_VR,CC,ML,48,95,31
SID20152350,81,49,73,52,53,73,70,73,67,42,AR_VR,CS,ML,65,31,13
SID20152413,85,49,49,50,44,53,24,51,67,88,AR_VR,CS,IOT,43,78,19
SID20152423,89,92,64,62,91,63,83,46,84,68,NLP,CC,ML,52,14,77
SID20152429,72,67,52,62,68,41,100,91,84,68,NLP,CC,IOT,47,39,11
SID20152437,88,81,73,88,48,85,82,80,48,84,AR_VR,CC,IOT,82,23,21
SID20152460,55,93,94,75,95,77,77,86,82,87,AR_VR,CC,ML,56,51,45
SID20152468,85,59,96,98,75,49,91,95,80,65,AR_VR,CS,ML,96,73,48
SID20152484,86,62,43,48,55,68,61,58,85,98,AR_VR,CC,ML,77,34,87
SID20152486,70,86,88,85,51,54,95,60,78,71,NLP,CS,IOT,49,26,80
SID20152516,66,66,58,56,62,67,78,46,51,54,NLP,CS,IOT,90,14,32
SID20152525,56,75,75,91,96,59,80,43,76,84,NLP,CC,IOT,59,55,26
SID20152570,62,58,89,63,63,80,89,99,98,85,SVV,CC,IOT,72,40,32
SID20152576,53,59,59,100,72,50,85,66,81,69,SVV,CS,IOT,71,11,74
SID20152611,60,97,46,63,45,50,90,81,68,50,SVV,CC,IOT,55,17,45
SID20152616,51,61,70,82,71,74,51,75,91,94,AR_VR,CS,IOT,69,88,72
SID20152624,47,67,76,46,47,86,66,52,59,22,NLP,CS,IOT,65,61,49
SID20152675,65,56,45,67,84,87,52,76,78,43,NLP,CS,ML,43,21,21
SID20152715,100,92,89,52,71,67,67,54,43,74,NLP,CS,ML,50,50,52
SID20152718,41,50,100,98,49,53,65,51,64,54,SVV,CS,ML,85,67,71
SID20152753,64,51,42,45,65,99,67,44,51,71,SVV,CS,IOT,54,51,51
SID20152758,85,50,91,84,60,62,86,56,45,54,AR_VR,CS,ML,69,30,66
SID20152812,41,67,62,55,57,48,96,62,98,68,SVV,CS,IOT,66,72,27
SID20152819,93,82,60,86,51,80,79,55,85,78,AR_VR,CC,ML,61,89,51
SID20152851,51,75,81,74,54,95,81,45,61,42,NLP,CS,ML,86,71,23
SID20152875,83,57,96,98,44,66,100,51,98,43,NLP,CS,IOT,45,94,19
SID20152885,64,88,41,85,46,55,60.2,54,100,69,SVV,CS,IOT,65,88,19
SID20152889,72,81,87,75,77,46,64,59,96,84,NLP,CC,IOT,84,42,50
SID20152899,55,96,82,78,95,71,57,89,91,52,AR_VR,CC,IOT,70,80,19
SID20152921,46,43,42,92,87,78,94,83,69,92,NLP,CC,ML,75,88,10
SID20152923,97,60,51,66,41,100,75,50,69,94,NLP,CC,IOT,66,63,90
SID20152930,59,63,49,59,80,56,57,43,58,68,NLP,CC,IOT,85,91,79
SID20152940,100,98,96,75,40,77,76,85,90,80,SVV,CS,IOT,86,21,24
SID20152964,87,82,41,100,43,44,45,76,84,94,NLP,CS,ML,61,12,51
SID20152969,94,54,76,99,97,83,98,56,52,81,AR_VR,CC,ML,58,63,70
SID20152986,93,83,41,95,90,43,53,64,53,82,AR_VR,CS,ML,100,70,45
SID20152987,82,56,75,75,83,97,85,67,63,62,SVV,CS,ML,95,45,19
SID20152993,88,54,70,88,67,96,92,63,73,98,AR_VR,CS,IOT,49,93,80
SID20152994,100,98,72,45,73,93,72,66,100,48,AR_VR,CC,ML,81,61,65
SID20153013,69,83,84,91,75,83,79,80,61,61,SVV,CS,ML,58,41,50
SID20153041,70,40,69,77,73,90,75,64,87,47,AR_VR,CC,IOT,71,25,17
SID20153049,60,88,99,100,81,55,74,73,51,75,SVV,CS,ML,87,93,65
SID20153090,96,81,84,95,48,90,70,67,93,95,NLP,CS,IOT,96,91,83
SID20153105,45,42,41,52,54,85,72,67,70,55,SVV,CC,IOT,61,63,91
SID20153106,68,87,81,53,99,53,41,70,55,94,AR_VR,CC,ML,93,100,73
SID20153115,95,85,49,50,96,59,53,49,94,68,AR_VR,CS,ML,61,17,31
SID20153139,51,70,57,97,89,80,98,47,63,76,SVV,CS,IOT,73,17,48
SID20153140,40,99,89,59,90,45,80,79,95,89,AR_VR,CS,IOT,51,64,96
SID20153161,78,60,90,54,76,53,67,63,61,55,AR_VR,CC,IOT,56,17,19
SID20153163,82,42,51,67,66,81,99,71,78,58,NLP,CC,IOT,64,91,22
SID20153198,46,98,83,40,57,78,52,90,71,67,SVV,CC,ML,98,88,27
SID20153201,70,96,58,71,45,42,91,57,56,78,NLP,CC,IOT,48,97,80
SID20153215,42,67,93,76,88,73,86,96,42,58,AR_VR,CC,IOT,41,68,49
SID20153224,87,53,84,56,80,49,43,65,99,62,SVV,CS,ML,98,84,78
SID20153228,69,59,40,71,89,95,99,53,88,79,AR_VR,CC,IOT,66,78,50
SID20153251,45,81,57,44,98,59,70,96,88,90,NLP,CC,ML,64,44,89
SID20153272,96,42,77,65,45,68,69,43,74,86,NLP,CS,IOT,79,72,95
SID20153274,71,96,73,41,49,50,51,44,69,43,AR_VR,CS,ML,56,78,98
SID20153296,94,80,86,54,87,69,75,64,74,93,AR_VR,CS,IOT,79,52,31
SID20153308,85,98,42,100,52,67,50,55,69,90,AR_VR,CS,IOT,63,82,21
SID20153316,97,62,49,43,93,59,87,61,73,49,AR_VR,CC,ML,66,11,69
SID20153337,69,48,75,46,59,51,40,76,66,84,AR_VR,CS,ML,73,57,41
SID20153340,62,69,88,56,79,94,83,67,74,40,SVV,CC,IOT,63,56,22
SID20153346,51,88,77,99,73,87,71,91,95,92,AR_VR,CS,ML,55,37,32
SID20153364,86,92,93,70,84,97,41,99,80,50,SVV,CC,IOT,89,74,74
SID20153402,91,48,60,87,99,65,70,42,47,54,NLP,CS,ML,88,59,75
SID20153420,83,74,64,40,65,59,53,67,48,53,AR_VR,CC,IOT,55,59,94
SID20153426,90,72,94,58,98,62,86,69,96,47,SVV,CS,ML,82,70,55
SID20153455,20,50,49,58,93,44,49,65,66,72,SVV,CS,IOT,56,47,73
SID20153475,41,80,77,56,65,75,70,81,74,77,NLP,CS,IOT,52,81,41
SID20153501,48,26,55,93,82,68,94,45,75,99,SVV,CC,ML,57,94,15
SID20153506,50,65,40,87,40,92,52,61,47,68,NLP,CS,IOT,100,20,90
SID20153522,79,40,95,59,51,53,50,54,80,89,AR_VR,CC,IOT,84,20,60
SID20153578,69,83,80,64,54,64,89,74,85,64,SVV,CC,IOT,62,59,51
SID20153585,78,92,59,80,61,83,53,66,91,77,AR_VR,CS,IOT,50,23,24
SID20153592,51,85,67,97,93,87,86,68,45,51,SVV,CC,ML,64,76,73
SID20153618,50,88,64,73,73,85,92,84,65,90,SVV,CC,ML,78,27,71
SID20153628,85,41,62,95,89,98,78,75,77,73,NLP,CC,IOT,72,51,91
SID20153630,59,80,63,47,41,73,98,87,62,61,NLP,CS,IOT,71,95,86
SID20153658,65,78,41,86,97,55,75,59,77,87,SVV,CS,IOT,46,58,51
SID20153669,87,78,43,91,100,44,81,70,74,87,AR_VR,CC,IOT,66,51,28
SID20153684,47,40,79,73,80,47,73,55,45,50,NLP,CC,IOT,68,56,81
SID20153720,62,52,87,84,100,85,73,86,97,84,AR_VR,CS,IOT,81,76,87
SID20153772,88,80,88,57,97,42,50,69,82,54,SVV,CC,ML,90,67,70
SID20153794,52,94,72,85,57,88,50,80,87,76,AR_VR,CS,IOT,96,40,21
SID20153814,100,86,55,90,97,91,64,80,87,64,AR_VR,CC,ML,73,10,67
SID20153824,51,75,90,66,91,69,98,46,87,77,SVV,CC,ML,67,25,98
SID20153866,78,61,92,84,50,43,46,87,96,42,NLP,CS,ML,73,11,98
SID20153877,68,76,92,76,68,99,67,78,80,50,NLP,CC,ML,46,92,20
SID20153880,88,60,96,95,63,99,68,72,72,84,AR_VR,CS,IOT,51,83,11
SID20153881,61,77,40,41,95,94,57,68,53,81,AR_VR,CS,IOT,64,86,50
SID20153938,72,40,40,41,48,53,44,67,83,49,NLP,CS,IOT,97,59,74
SID20153949,87,87,86,77,76,87,62,67,51,57,NLP,CC,ML,91,16,39
SID20153998,51,43,62,77,85,49,43,63,66,60,SVV,CC,ML,72,42,15
SID20154009,74,52,21,69,72,63,68,80,47,41,NLP,CS,IOT,71,10,41
SID20154026,68,63,40,74,47,49,57,94,44,43,SVV,CS,IOT,65,16,31
SID20154045,90,94,41,90,83,53,64,49,97,50,AR_VR,CC,ML,67,15,64
SID20154056,69,46,71,77,74,89,56,64,87,54,AR_VR,CS,IOT,80,82,60
SID20154070,66,55,55,60,53,43,45,88,54,92,NLP,CS,ML,40,30,68
SID20154093,65,95,62,73,65,99,47,51,83,76,AR_VR,CC,ML,61,72,29
SID20154116,48,78,80,58,41,41,83,57,72,68,NLP,CS,ML,83,82,24
SID20154132,82,67,86,45,84,52,90,40,90,66,SVV,CC,IOT,88,32,46
SID20154135,71,76,67,48,97,59,75,92,94,54,SVV,CS,IOT,42,50,25
SID20154139,99,63,48,86,70,50,68,51,60,46,SVV,CS,IOT,59,89,34
SID20154158,51,60,57,55,74,49,87,49,52,95,AR_VR,CC,ML,68,15,74
SID20154175,84,40,89,43,63,87,100,48,77,63,SVV,CC,IOT,63,13,10
SID20154179,75,57,48,74,53,97,41,81,65,50,SVV,CC,IOT,65,74,40
SID20154202,60,97,96,77,53,44,41,48,57,92,NLP,CS,IOT,61,86,77
SID20154241,49,70,100,69,75,70,99,61,54,70,AR_VR,CS,ML,43,25,57
SID20154243,41,49,66,74,92,71,91,50,78,43,NLP,CS,IOT,53,85,10
SID20154254,58,99,79,85,70,40,95,77,82,45,AR_VR,CC,ML,94,11,45
SID20154268,47,95,84,73,88,60,42,79,72,52,NLP,CC,ML,70,59,73
SID20154299,83,89,65,88,71,57,93,86,53,74,NLP,CC,IOT,74,24,78
SID20154310,85,95,73,66,19,72,49,81,56,64,NLP,CS,ML,61,60,36
SID20154311,88,61,100,86,94,84,47,43,88,77,NLP,CC,IOT,69,56,69
SID20154332,87,20,40,91,76,61,51,81,84,75,SVV,CC,ML,44,31,56
SID20154342,49,60,60,67,56,42,98,74,82,54,AR_VR,CS,IOT,45,82,57
SID20154393,60,52,43,88,52,53,89,66,68,60,NLP,CC,IOT,67,91,75
SID20154407,67,71,40,100,75,89,74,58,50,56,SVV,CS,ML,19,41,81
SID20154428,89,50,85,24,77,49,46,86,90,46,NLP,CC,IOT,56,50,85
SID20154470,100,93,73,56,72,98,44,68,78,99,AR_VR,CS,IOT,41,16,99
SID20154472,96,46,45,22,45,95,84,72,55,77,AR_VR,CS,IOT,72,72,72
SID20154484,79,42,84,54,55,51,56,94,68,91,NLP,CS,ML,43,97,58
SID20154515,59,57,55,76,73,71,40,42,45,98,NLP,CS,ML,49,20,22
SID20154519,40,74,83,98,97,84,97,40,63,81,NLP,CC,ML,77,44,70
SID20154520,55,62,45,92,46,45,81,50,65,70,SVV,CC,ML,49,83,68
SID20154539,75,56,81,78,64,41,74,60,76,44,AR_VR,CC,IOT,86,94,29
SID20154557,55,80,47,47,97,92,46,90,72,49,AR_VR,CS,IOT,98,16,83
SID20154568,41,50,89,90,56,40,62,75,22,81,SVV,CS,ML,86,45,96
SID20154579,44,94,44,53,60,47,75,85,52,60,NLP,CS,ML,45,72,92
SID20154593,83,95,53,64,62,64,53,44,48,73,NLP,CS,IOT,51,12,71
SID20154604,93,85,70,56,81,48,100,90,61,74,AR_VR,CS,IOT,43,79,21
SID20154613,82,59,74,93,63,50,85,85,57,59,SVV,CC,ML,91,73,56
SID20154633,43,66,55,87,69,96,46,99,62,97,AR_VR,CC,ML,56,65,48
SID20154641,58,64,78,53,83,87,99,83,81,92,SVV,CS,ML,71,65,94
SID20154651,44,60,89,45,65,65,62,84,72,79,NLP,CS,ML,46,90,84
SID20154655,58,54,74,73,75,47,46,80,95,95,AR_VR,CS,ML,68,45,42
SID20154656,83,48,42,51,57,58,60,99,43,22,AR_VR,CC,IOT,45,79,27
SID20154729,94,62,71,79,66,66,47,85,77,55,SVV,CC,IOT,57,22,39
SID20154730,85,46,59,77,69,85,47,77,66,92,SVV,CS,IOT,42,87,33
SID20154735,80,53,94,49,67,66,67,73,85,57,SVV,CC,ML,59,31,66
SID20154737,52,58,88,79,72,88,67,91,82,75,AR_VR,CC,IOT,86,31,100
SID20154739,54,100,43,87,48,82,60,40,73,40,AR_VR,CS,ML,42,56,17
SID20154755,55,97,40,93,96,66,19,60,64,72,AR_VR,CS,IOT,72,77,25
SID20154760,55,40,100,95,78,72,90,73,86,61,AR_VR,CS,IOT,92,52,30
SID20154784,84,67,71,89,78,70,41,51,47,65,NLP,CC,IOT,42,65,56
SID20154789,99,40,62,84,99,96,58,71,64,93,SVV,CS,ML,52,14,44
SID20154793,47,49,53,88,96,61,94,80,96,49,SVV,CC,ML,85,41,13
SID20154800,51,69,91,82,46,90,45,87,65,94,SVV,CC,ML,78,74,30
SID20154845,75,66,48,61,68,77,63,41,92,75,SVV,CS,IOT,45,22,74
SID20154873,79,46,100,54,69,71,54,79,92,40,SVV,CS,ML,70,50,58
SID20154878,97,91,78,97,53,97,57,81,62,57,AR_VR,CS,ML,48,17,41
SID20154892,65,73,83,96,95,94,64,85,68,91,NLP,CS,ML,98,100,77
SID20154907,82,47,68,67,46,87,49,61,47,66,NLP,CS,IOT,68,82,64
SID20154919,55,100,81,52,86,66,78,51,80,96,SVV,CS,IOT,26,74,24
SID20155054,65,74,87,100,62,90,93,86,69,52,NLP,CS,IOT,55,75,62
SID20155073,79,43,82,55,85,87,42,70,78,90,SVV,CS,ML,64,37,59
SID20155078,73,81,54,45,57,94,51,70,75,88,SVV,CS,IOT,54,69,70
SID20155081,80,68,46,67,91,56,87,87,91,69,SVV,CS,IOT,44,93,26
SID20155091,53,54,25,79,78,82,97,86,89,47,SVV,CS,ML,48,14,96
SID20155093,61,89,68,98,20,72,79,62,60,97,NLP,CC,IOT,92,87,11
SID20155112,97,51,53,93,48,50,73,61,95,91,AR_VR,CS,IOT,47,88,97
SID20155129,71,54,81,82,81,55,50,77,84,88,SVV,CS,ML,51,79,76
SID20155156,97,78,71,76,58,75,74,76,41,70,SVV,CS,ML,65,72,81
SID20155170,67,41,97,85,78,98,74,66,91,51,NLP,CS,IOT,92,52,17
SID20155197,50,84,43,89,49,97,80,79,99,68,AR_VR,CC,ML,90,15,39
SID20155240,69,70,55,90,45,62,86,73,93,61,AR_VR,CS,IOT,24,38,83
SID20155252,78,59,89,96,87,72,26,50,76,77,AR_VR,CC,IOT,95,51,59
SID20155305,91,41,67,67,40,61,57,78,42,47,AR_VR,CC,IOT,58,50,67
SID20155312,99,92,59,46,63,80,70,61,77,25,SVV,CC,IOT,61,100,99
SID20155316,66,72,83,95,48,59,58,92,97,44,SVV,CS,IOT,91,100,47
SID20155324,66,81,84,86,84,100,63,57,95,47,NLP,CS,ML,93,68,97
SID20155377,82,57,93,100,84,59,94,90,57,69,NLP,CC,ML,100,48,84
SID20155402,88,62,49,69,67,60,98,81,55,60,AR_VR,CS,ML,83,22,92
SID20155423,61,98,44,96,94,71,75,48,96,74,AR_VR,CS,IOT,68,39,10
SID20155427,91,52,55,96,94,99,42,43,61,61,AR_VR,CC,ML,60,20,23
SID20155429,61,81,99,86,93,50,79,92,83,51,AR_VR,CS,IOT,90,67,90
SID20155489,62,96,68,63,43,65,61,72,87,40,SVV,CC,IOT,52,94,90
SID20155548,86,94,62,88,91,73,58,82,86,81,NLP,CS,IOT,69,84,97
SID20155553,96,57,50,66,43,43,93,53,56,91,SVV,CC,ML,42,100,85
SID20155555,68,66,55,92,44,81,41,53,99,67,AR_VR,CC,ML,44,11,63
SID20155559,59,74,93,81,57,80,99,50,50,25,SVV,CC,ML,44,77,44
SID20155573,92,65,90,98,74,58,84,93,64,90,NLP,CS,IOT,86,72,78
SID20155581,70,73,76,80,61,96,58,85,40,91,SVV,CS,IOT,83,91,39
SID20155585,51,79,53,65,46,99,89,63,74,93,AR_VR,CS,IOT,91,75,76
SID20155603,66,43,60,56,56,51,81,64,96,67,NLP,CS,IOT,90,54,89
SID20155618,85,55,99,64,60,59,85,98,40,71,NLP,CS,IOT,92,46,25
SID20155623,67,46,51,62,59,50,26,75,55,99,SVV,CC,IOT,74,45,80
SID20155638,52,99,100,67,99,72,45,78,83,61,AR_VR,CS,IOT,75,49,95
SID20155659,72,76,67,41,87,56,75,54,93,40,AR_VR,CS,ML,62,57,58
SID20155662,85,91,59,100,86,84,42,50,51,45,AR_VR,CS,IOT,45,11,76
SID20155671,91,88,99,92,43,49,91,61,50,88,SVV,CC,ML,57,31,12
SID20155677,91,51,79,97,100,61,48,41,46,67,SVV,CC,IOT,93,43,36
SID20155697,94,93,74,83,42,49,92,98,95,61,AR_VR,CS,IOT,65,85,50
SID20155707,100,78,63,53,80,45,60,67,48,89,AR_VR,CC,IOT,78,56,48
SID20155719,42,64,68,90,75,74,68,65,71,63,NLP,CC,IOT,54,75,27
SID20155774,78,63,62,48,49,67,62,53,69,82,NLP,CC,ML,61,77,92
SID20155799,94,91,82,84,64,100,79,99,53,78,AR_VR,CC,IOT,81,77,44
SID20155800,81,58,91,48,65,84,89,60,49,56,SVV,CS,ML,53,14,88
SID20155805,47,55,40,50,51,47,95,53,65,20,SVV,CC,ML,96,38,48
SID20155825,55,67,85,51,55,100,98,82,95,41,AR_VR,CC,IOT,87,68,86
SID20155843,49,79,91,55,64,98,56,91,91,90,AR_VR,CC,ML,42,35,51
SID20155851,97,68,84,62,86,52,41,70,61,49,SVV,CC,IOT,88,39,26
SID20155882,55,78,86,88,79,24,42,68,57,74,NLP,CS,ML,49,10,65
SID20155894,99,62,85,99,63,24,60,79,68,77,AR_VR,CS,IOT,61,72,75
SID20155904,57,52,91,98,82,81,65,77,95,65,NLP,CS,ML,66,13,99
SID20155961,66,46,75,87,94,51,98,74,49,62,SVV,CC,ML,98,60,71
SID20155988,88,53,97,45,83,44,100,79,87,49,NLP,CS,ML,75,78,92
SID20156016,92,80,44,88,72,96,92,55,88,57,AR_VR,CC,IOT,56,100,34
SID20156025,54,23,65,44,90,88,87,73,75,56,SVV,CC,IOT,64,46,83
SID20156042,98,98,69,80,70,70,95,71,58,64,AR_VR,CC,ML,66,52,72
SID20156044,96,68,71,74,77,89,100,76,55,45,AR_VR,CS,IOT,49,65,71
SID20156056,61,76,72,64,45,94,45,40,56,80,AR_VR,CS,ML,97,42,36
SID20156089,57,46,71,78,83,97,74,95,88,42,NLP,CC,ML,51,57,47
SID20156104,50,99,63,73,79,100,40,65,79,71,AR_VR,CS,IOT,47,78,74
SID20156105,79,89,65,45,93,56,49,97,54,68,NLP,CC,IOT,62,44,71
SID20156110,88,52,44,95,75,64,94,56,61,96,SVV,CC,ML,51,13,45
SID20156112,42,67,46,94,81,40,41,45,97,75,SVV,CC,IOT,73,67,20
SID20156129,50,87,85,62,60,57,47,83,79,96,SVV,CS,IOT,72,92,95
SID20156143,55,77,41,40,54,59,99,59,100,99,SVV,CS,IOT,68,22,38
SID20156145,78,70,41,100,40,76,95,43,68,92,SVV,CS,ML,61,85,51
SID20156165,91,100,92,81,55,46,65.3,57,60,71,NLP,CC,IOT,71,88,12
SID20156167,49,65,47,92,53,88,90,76,61,66,SVV,CS,IOT,78,50,59
SID20156201,78,47,96,85,40,83,65,72,42,81,NLP,CS,ML,66,12,80
SID20156211,59,86,42,86,70,62,86,61,74,85,AR_VR,CC,IOT,61,61,31
SID20156222,43,69,100,69,49,46,100,63,92,40,NLP,CC,ML,71,62,79
SID20156242,50,57,98,69,60,46,97,44,84,56,SVV,CC,ML,47,59,27
SID20156260,78,96,87,93,77,76,66,76,81,91,NLP,CC,IOT,60,33,51
SID20156272,92,73,76,100,74,86,63,89,47,43,AR_VR,CC,ML,61,46,38
SID20156286,89,69,78,64,98,81,50,50,87,82,SVV,CC,ML,84,47,49
SID20156306,49,61,67,63,72,52,50,96,43,96,AR_VR,CC,IOT,68,97,38
SID20156324,55,100,25,58,59,100,100,56,50,48,SVV,CC,IOT,98,96,70
SID20156326,77,67,48,98,62,54,94,50,97,90,AR_VR,CC,IOT,86,71,70
SID20156370,98,100,44,84,82,70,43,97,73,71,NLP,CS,IOT,94,81,43
SID20156372,89,58,86,40,77,83,46,47,59,66,SVV,CC,ML,79,14,58
SID20156373,96,96,56,58,84,80,47,68,73,60,AR_VR,CS,IOT,85,33,30
SID20156386,89,93,80,74,48,90,45,56,75,51,SVV,CS,IOT,98,60,63
SID20156396,69,100,41,81,46,40,84,53,88,53,SVV,CC,IOT,40,15,35
SID20156409,95,54,98,85,92,70,89,52,45,73,NLP,CC,IOT,50,70,60
SID20156416,97,44,46,94,49,98,82,70,63,80,NLP,CS,IOT,78,21,27
SID20156417,65,91,91,97,52,83,51,40,59,51,NLP,CS,ML,69,38,36
SID20156424,59,82,78,51,85,50,77,51,45,58,SVV,CS,IOT,68,15,46
SID20156438,88,91,93,71,81,84,45,78,89,49,SVV,CC,ML,74,63,82
SID20156449,76,73,47,55,81,80,88,76,80,92,NLP,CC,ML,58,14,93
SID20156451,59,90,61,63,72,83,60,87,71,57,NLP,CS,ML,98,65,20
SID20156528,61,80,68,78,51,94,97,72,67,72,SVV,CC,ML,83,57,30
SID20156566,51,41,74,84,79,55,80,63,59,70,NLP,CS,ML,56,75,100
SID20156639,96,98,57,92,55,67,68.3,44,100,74,AR_VR,CS,IOT,83,84,98
SID20156641,52,45,84,71,53,95,42,76,95,42,SVV,CC,IOT,73,94,53
SID20156673,97,89,86,68,99,91,40,45,90,48,NLP,CC,ML,100,43,87
SID20156693,95,51,52,79,85,58,44,99,80,94,AR_VR,CC,IOT,96,18,62
SID20156698,65,53,88,45,43,61,74,75,48,83,AR_VR,CC,IOT,59,88,88
SID20156733,72,87,89,83,86,67,41,49,55,56,AR_VR,CS,IOT,90,18,16
SID20156747,98,70,67,95,53,51,74,81,47,86,SVV,CS,IOT,76,76,85
SID20156761,62,96,50,95,61,79,81,79,94,93,AR_VR,CC,IOT,78,25,27
SID20156764,84,55,93,77,73,85,86,40,60,81,SVV,CS,IOT,42,10,38
SID20156775,64,70,93,77,47,41,72,78,80,94,SVV,CC,ML,73,58,94
SID20156776,46,100,93,40,43,54,100,94,69,94,AR_VR,CS,IOT,87,66,22
SID20156779,93,88,52,85,100,62,65,71,88,29,NLP,CC,IOT,45,90,69
SID20156784,98,44,75,62,59,69,60,69,78,81,NLP,CS,ML,86,81,55
SID20156800,85,72,98,72,81,93,81,64,52,42,NLP,CC,IOT,49,96,75
SID20156823,77,100,97,42,64,63,54,83,92,55,NLP,CC,ML,76,40,73
SID20156827,56,41,54,100,50,65,94,84,52,97,NLP,CC,IOT,78,51,91
SID20156873,86,43,48,100,79,97,45,64,41,61,AR_VR,CS,IOT,86,33,40
SID20156875,42,93,89,57,92,77,88,97,63,41,SVV,CS,ML,53,40,94
SID20156893,61,92,72,50,54,66,99,88,80,71,NLP,CS,ML,61,79,50
SID20156933,70,94,100,71,90,76,99,66,78,93,NLP,CS,ML,95,25,37
SID20156934,87,62,82,62,93,52,67,47,72,63,AR_VR,CS,ML,99,100,90
SID20156978,78,95,58,40,99,61,73,51,55,52,SVV,CC,IOT,72,51,71
SID20156979,72,50,98,74,95,93,53,65,70,92,AR_VR,CC,ML,81,48,100
SID20156982,57,49,69,83,75,83,82,92,91,48,SVV,CC,IOT,72,35,73
SID20157004,58,54,99,73,72,92,42,70,86,97,AR_VR,CC,ML,73,100,18
SID20157032,62,99,42,75,64,84,81,54,82,99,AR_VR,CC,ML,59,94,15
SID20157074,72,88,63,65,72,70,100,76,61,58,SVV,CS,ML,90,16,16
SID20157091,57,44,70,80,94,55,93,73,77,96,AR_VR,CC,IOT,45,17,21
SID20157171,77,48,88,82,75,75,93,99,40,43,AR_VR,CC,IOT,79,15,16
SID20157178,58,67,86,55,48,99,84,45,93,55,SVV,CS,ML,85,97,49
SID20157181,46,88,92,88,82,91,66.6,72,59,48,AR_VR,CS,IOT,98,86,31
SID20157191,61,46,63,41,49,55,92,79,57,55,SVV,CC,ML,46,22,72
SID20157195,54,92,55,94,67,51,85,63,42,89,SVV,CS,ML,77,49,62
SID20157247,81,50,74,57,41,59,75,64,98,71,SVV,CC,IOT,56,77,17
SID20157300,87,40,54,77,45,96,90,94,41,49,AR_VR,CC,ML,29,13,78
SID20157305,92,95,90,49,44,92,59,99,47,64,SVV,CC,IOT,67,18,70
SID20157316,52,79,88,88,42,51,54,79,100,77,NLP,CS,ML,42,23,34
SID20157426,93,67,69,43,90,98,50,40,84,44,SVV,CC,IOT,68,89,11
SID20157444,60,66,88,98,78,80,55,55,51,71,SVV,CS,ML,100,91,62
SID20157445,56,92,45,56,60,42,83,54,80,64,NLP,CS,ML,49,22,46
SID20157467,41,79,49,63,85,74,56,86,80,82,NLP,CC,ML,57,67,69
SID20157492,40,87,43,92,80,78,51,84,87,53,AR_VR,CC,IOT,58,100,67
SID20157513,100,70,44,71,100,88,47,87,54,76,NLP,CC,IOT,80,38,81
SID20157535,75,65,66,52,67,76,79,47,78,48,NLP,CC,IOT,70,28,100
SID20157547,83,56,47,90,61,57,44,91,81,97,SVV,CS,ML,47,84,80
SID20157553,77,93,97,45,45,50,84,80,47,65,NLP,CS,ML,71,78,97
SID20157564,46,82,47,97,99,56,53,88,79,100,AR_VR,CS,ML,91,10,94
SID20157566,60,50,65,65,87,65,64,62,92,78,AR_VR,CC,ML,43,83,57
SID20157567,58,52,46,75,83,68,91,79,42,48,NLP,CS,IOT,89,78,42
SID20157572,84,64,78,98,56,69,97,77,61,57,SVV,CS,ML,87,96,88
SID20157590,86,97,40,40,58,53,74,93,89,50,SVV,CC,IOT,65,10,29
SID20157678,45,56,98,75,84,64,56,68,100,52,AR_VR,CS,ML,73,77,93
SID20157679,94,100,88,68,50,97,52,52,62,61,AR_VR,CC,ML,53,14,61
SID20157683,56,76,63,63,40,50,83,83,97,40,NLP,CC,ML,44,56,82
